ticket_id,hearing_date,ticket_issued_date,clean_up_cost,country,discount_amount,disposition,fine_amount,judgment_amount,late_fee,state,violation_code,zip_code,lat,lon,compliance,zip
145640,2007-12-04 10:30:00,2007-10-30 09:00:00,0.0,USA,0.0,Responsible by Default,500.0,580.0,50.0,MA,22-2-88,2126,42.407117,-83.157902,0,4.0
145369,2007-11-29 10:30:00,2007-10-30 12:45:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,CA,22-2-88,9261,42.3788172,-82.98780620000001,0,4.0
145771,2008-01-30 13:30:00,2007-10-30 10:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,OH,9-1-36(a),44270-1010,42.3776819,-82.99667629999999,0,10.0
146249,2008-01-30 15:00:00,2007-11-02 09:30:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),48231-0885,42.37798,-82.953475,0,10.0
146248,2008-01-30 15:00:00,2007-11-02 09:25:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),48231-0885,42.37798,-82.953475,0,10.0
146479,2007-12-10 10:30:00,2007-11-08 09:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),480324,42.434554,-83.056457,0,6.0
147718,2008-02-27 13:30:00,2007-11-14 09:10:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),48227-1547,42.369658,-82.997927,0,10.0
147717,2008-02-27 13:30:00,2007-11-14 09:05:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),48227-1547,42.369658,-82.997927,0,10.0
147936,2008-02-15 09:00:00,2007-11-21 10:50:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),48243-0671,42.344276,-83.035758,0,10.0
148887,2007-12-20 10:30:00,2007-11-28 11:30:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,NJ,22-2-88,7079,42.375442,-83.095611,0,4.0
148634,,2007-11-30 19:00:00,0.0,USA,20.0,Responsible by Determination,200.0,230.0,0.0,ON,22-2-88,,42.4403622,-82.9739184,1,
149978,2008-03-19 13:30:00,2007-11-30 10:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,VA,9-1-36(a),238931,42.362459,-82.945097,0,6.0
149927,2008-01-22 09:00:00,2007-12-05 13:05:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),48141-1982,42.3570559,-83.2362164,0,10.0
149928,2008-01-22 09:00:00,2007-12-05 13:05:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),48141-1982,42.3570559,-83.2362164,0,10.0
150538,2008-03-26 15:00:00,2007-12-07 08:55:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),48213-1714,42.402001,-82.967642,0,10.0
150244,2008-01-09 15:00:00,2007-12-10 09:30:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,NJ,22-2-88,7302,42.421559,-83.228925,0,4.0
150543,2008-03-26 15:00:00,2007-12-10 09:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),48213-1714,42.402001,-82.967642,0,10.0
151028,2008-02-04 10:30:00,2007-12-12 09:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),4821,42.42856,-83.101167,0,4.0
151238,2008-04-09 13:30:00,2007-12-14 10:50:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),8205,42.356794,-83.006693,0,4.0
151173,2008-04-09 13:30:00,2007-12-14 08:40:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),48439-9644,42.388332,-82.989073,0,10.0
151175,2008-04-09 13:30:00,2007-12-14 08:40:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),48439-9644,42.388332,-82.989073,0,10.0
151367,2008-01-10 10:30:00,2007-12-18 11:00:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,MI,9-1-103(C),48304-5060,42.335226,-83.030695,0,10.0
151326,2008-01-07 13:30:00,2007-12-18 18:30:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,UK,22-2-88,0,42.4403622,-82.9739184,0,1.0
151635,2008-02-18 09:00:00,2007-12-18 09:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),4203,42.430768,-83.109626,0,4.0
151467,2008-01-24 09:00:00,2007-12-18 10:20:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),48134-9643,42.3093142,-83.12360290000001,0,10.0
151468,2008-01-24 09:00:00,2007-12-18 10:30:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),48134-9643,42.3093142,-83.12360290000001,0,10.0
152203,2008-03-03 09:00:00,2007-12-18 09:25:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),482353,42.427695,-83.186543,0,6.0
152828,2008-01-31 10:30:00,2008-01-08 13:30:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,MI,22-2-88,7079,42.432711,-82.9962369,0,4.0
152901,2008-01-31 09:00:00,2008-01-08 12:25:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,MI,22-2-88,4826,42.366779,-82.976636,0,4.0
152854,2008-01-31 09:00:00,2008-01-08 10:20:00,0.0,USA,0.0,Responsible by Default,1000.0,1130.0,100.0,MI,22-2-88,48111-4976,42.370768,-83.119512,0,10.0
153538,2008-02-07 10:30:00,2008-01-16 11:15:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,MI,22-2-88,48334-5422,42.430817,-83.027158,0,10.0
153684,2008-02-19 10:30:00,2008-01-17 11:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),48228-2934,42.421498299999996,-82.9963653,0,10.0
153683,2008-02-19 10:30:00,2008-01-17 11:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),48228-2934,42.421498299999996,-82.9963653,0,10.0
153994,2008-04-30 13:30:00,2008-01-17 10:30:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,NJ,9-1-110(a),8003,42.399615000000004,-83.22470190000001,0,4.0
153969,2008-02-19 10:30:00,2008-01-17 10:50:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,NJ,22-2-88,8003,42.4114569,-83.1867788,0,4.0
154085,2008-04-30 13:30:00,2008-01-18 10:00:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,NJ,9-1-105,7306,42.3308887,-83.0626489,0,4.0
154543,2008-02-21 09:00:00,2008-01-22 11:20:00,0.0,USA,0.0,Responsible by Determination,3500.0,3880.0,350.0,NJ,22-2-88,8873,42.373187,-83.005836,0,4.0
155164,2008-05-07 15:00:00,2008-01-23 08:45:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),48044-1524,42.3795809,-82.9871473,0,10.0
155162,2008-05-07 13:30:00,2008-01-23 08:40:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),48044-1524,42.3795809,-82.9871473,0,10.0
154495,2008-04-17 09:00:00,2008-01-23 11:45:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,NJ,9-1-105,7079,42.432711,-82.9962369,0,4.0
154604,2008-02-26 10:30:00,2008-01-23 09:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),48224-3006,42.4036633,-82.974259,0,10.0
154602,2008-02-26 10:30:00,2008-01-23 09:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),48224-3006,42.4036633,-82.974259,0,10.0
154492,2008-02-21 10:30:00,2008-01-23 11:45:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,NJ,22-2-88,7079,42.432711,-82.9962369,0,4.0
155337,2008-02-28 10:30:00,2008-01-25 11:00:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,NJ,22-2-88,7302,42.432297999999996,-82.988242,0,4.0
154772,2008-02-20 15:00:00,2008-01-28 14:00:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,MI,22-2-88,8219,42.39332,-83.2445441,0,4.0
154771,2008-02-20 15:00:00,2008-01-28 09:30:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,MI,22-2-88,8219,42.4220703,-83.2279524,0,4.0
155151,2008-02-28 10:30:00,2008-01-29 11:05:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,NJ,22-2-88,7010,42.4418677,-83.08341870000001,0,4.0
155569,2008-02-26 10:30:00,2008-01-31 11:35:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,MI,22-2-43,48227-3169,42.388055200000004,-83.183941,0,10.0
156183,2008-02-26 13:30:00,2008-01-31 15:05:00,0.0,USA,0.0,Responsible by Determination,500.0,580.0,50.0,MI,22-2-88,38,42.3864687,-83.1519811,0,2.0
155558,2008-02-28 09:00:00,2008-02-01 11:00:00,0.0,USA,0.0,Responsible by Default,1000.0,1130.0,100.0,NJ,22-2-88,8034,42.3584492,-83.1273437,0,4.0
156054,2008-02-28 10:30:00,2008-02-04 11:30:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,MI,22-2-88,4805,42.410897,-83.004173,0,4.0
157206,2008-05-28 13:30:00,2008-02-05 09:05:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,CT,9-1-36(a),6902,42.373884999999994,-82.956505,0,4.0
157221,2008-05-28 13:30:00,2008-02-05 09:10:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,CT,9-1-81(a),6902,42.373884999999994,-82.956505,0,4.0
157433,2008-03-12 09:00:00,2008-02-05 10:50:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,MI,22-2-88,6066,42.437209,-83.062507,1,4.0
157144,2008-03-03 10:30:00,2008-02-05 10:45:00,0.0,USA,0.0,Responsible by Default,500.0,580.0,50.0,NJ,22-2-88,7302,42.356660999999995,-83.220823,0,4.0
160050,2008-03-31 13:30:00,2008-02-06 09:30:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,MI,22-2-88,482223,42.430337,-83.16109959999999,0,6.0
156976,2008-03-07 10:30:00,2008-02-06 10:05:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NJ,9-1-81(a),8028,42.424110999999996,-83.199892,0,4.0
156975,2008-03-07 10:30:00,2008-02-06 10:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NJ,9-1-36(a),8028,42.424110999999996,-83.199892,0,4.0
157915,2008-05-28 15:00:00,2008-02-07 09:40:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),8034,42.350927,-83.004898,0,4.0
157588,2008-03-07 13:30:00,2008-02-11 09:40:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),482035,42.29652720000001,-83.10905109999999,0,6.0
157521,2008-03-03 09:00:00,2008-02-12 10:00:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,MI,9-1-103(C),482,42.417350799999994,-83.14531190000001,0,3.0
157544,2008-03-03 09:00:00,2008-02-12 14:15:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,MI,9-1-103(C),4821,42.4171865,-83.1582171,0,4.0
158378,2008-05-20 13:30:00,2008-02-14 10:00:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,MI,9-1-103(C),812,42.362336,-83.196692,0,3.0
158377,2008-05-20 13:30:00,2008-02-14 10:25:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,MI,9-1-103(C),811,42.3712609,-83.19702590000001,0,3.0
162666,2008-04-01 13:30:00,2008-02-21 13:35:00,0.0,USA,0.0,Responsible by Default,1000.0,1130.0,100.0,NJ,22-2-88,7203,42.392615,-83.08499599999999,0,4.0
160584,2008-03-13 09:00:00,2008-02-21 12:10:00,0.0,USA,0.0,Responsible by Admission,100.0,130.0,0.0,MI,22-2-43,4829,42.314113899999995,-83.093467,0,4.0
159202,2008-03-12 10:30:00,2008-02-22 10:30:00,0.0,USA,0.0,Responsible by Admission,200.0,230.0,0.0,NJ,22-2-88,8854,42.4187749,-82.971524,0,4.0
159903,2008-04-16 10:30:00,2008-02-26 09:00:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,MI,22-2-45,85,42.3897686,-83.2380561,1,2.0
159914,2008-03-19 10:30:00,2008-02-26 09:40:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,MI,22-2-45,822,42.3897686,-83.2380561,0,3.0
159925,2008-03-19 10:30:00,2008-02-26 10:10:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,MI,22-2-45,822,42.396338,-83.239959,0,3.0
161289,2008-04-03 09:00:00,2008-02-28 10:00:00,0.0,USA,0.0,Responsible by Default,500.0,580.0,50.0,MI,22-2-88,6019,42.341153000000006,-83.139696,0,4.0
160801,2008-03-19 09:00:00,2008-02-29 13:25:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,MI,22-2-45,48034-1713,42.363155400000004,-83.235023,0,10.0
161364,2008-03-26 10:30:00,2008-02-29 09:45:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,NJ,22-2-88,8003,42.430973,-83.088459,0,4.0
160858,2008-05-13 09:00:00,2008-02-29 10:25:00,0.0,USA,0.0,Responsible by Default,500.0,580.0,50.0,TX,22-2-88,717,42.374292,-83.1967317,0,3.0
161694,2008-03-26 15:00:00,2008-02-29 13:50:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,CT,22-2-45,6484,42.4184086,-83.28688819999999,1,4.0
160615,2008-04-24 15:00:00,2008-02-29 10:10:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,RI,9-1-36(a),2895,42.4448821,-83.1840898,0,4.0
162376,2008-04-29 09:00:00,2008-02-29 11:45:00,0.0,USA,0.0,Responsible by Default,300.0,360.0,30.0,MI,9-1-43(a) - (Dwellin,4813,42.404424,-82.989047,0,4.0
161814,2008-03-31 09:00:00,2008-03-04 12:15:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,MI,22-2-45,48312-4405,42.390392999999996,-82.957481,0,10.0
162148,2008-04-03 10:30:00,2008-03-07 12:00:00,0.0,USA,0.0,Responsible by Default,300.0,360.0,30.0,MI,19450901,48075-4811,42.417678,-82.983476,0,10.0
162836,2008-04-29 10:30:00,2008-03-07 10:40:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,MI,9-1-103(C),8209,42.3160576,-83.1079804,0,4.0
164621,2008-05-14 09:00:00,2008-03-10 13:40:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,NJ,22-2-45,7716,42.397983,-82.958479,0,4.0
164599,2008-06-17 09:00:00,2008-03-10 11:15:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,NJ,22-2-45,8003,42.4430189,-83.1604959,0,4.0
163697,2008-04-01 10:30:00,2008-03-10 13:05:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),48224-3108,42.374639,-83.166034,0,10.0
164001,2008-04-09 13:30:00,2008-03-11 09:30:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),48237-2072,42.398365000000005,-83.11594000000001,0,10.0
166045,2008-05-27 09:00:00,2008-03-17 11:30:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),482066,42.440312,-82.95919599999999,0,6.0
164774,2008-04-22 10:30:00,2008-03-17 11:05:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,TX,22-2-88,7504,42.4002342,-83.16477629999999,0,4.0
165867,2008-04-16 13:30:00,2008-03-20 11:00:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,MI,22-2-43,4821,42.393840999999995,-83.072644,0,4.0
166613,2008-04-22 13:30:00,2008-03-24 09:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NJ,9-1-36(a),7011,42.4404619,-82.978798,0,4.0
166615,2008-04-22 13:30:00,2008-03-24 09:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NJ,9-1-81(a),7011,42.4404619,-82.978798,0,4.0
166027,2008-05-22 15:00:00,2008-03-25 11:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),48202-0381,42.425976,-83.14993199999999,0,10.0
165504,2008-05-02 13:30:00,2008-03-26 10:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),5823,42.356439,-83.1139199,0,4.0
167304,2008-04-22 13:30:00,2008-04-02 13:50:00,0.0,USA,0.0,Responsible by Default,1000.0,1130.0,100.0,MI,22-2-83,4821,42.387775,-83.098864,0,4.0
167573,2008-05-27 15:00:00,2008-04-03 12:40:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,TX,9-1-36(a),76112-4324,42.362311,-83.161603,0,10.0
167954,2008-04-30 10:30:00,2008-04-04 10:20:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,ON,22-2-88,0,42.3841886,-83.14653129999999,0,1.0
167888,2008-04-28 13:30:00,2008-04-07 11:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),1026,42.43872,-83.11466290000001,0,4.0
168401,2008-05-22 10:30:00,2008-04-09 12:30:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,MI,22-2-88,4255,42.381269,-83.13200400000001,0,4.0
169477,2008-05-07 13:30:00,2008-04-15 11:00:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,CA,22-2-88,7083,42.378846,-83.064667,0,4.0
169786,2008-06-17 15:00:00,2008-04-16 13:15:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NH,9-1-81(a),3887,42.3659003,-83.1953103,0,4.0
169787,2008-06-17 15:00:00,2008-04-16 13:15:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NH,9-1-36(a),3887,42.3659003,-83.1953103,0,4.0
169933,2008-06-09 10:30:00,2008-04-18 10:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),6119,42.440253399999996,-83.09955090000001,0,4.0
169935,2008-06-09 10:30:00,2008-04-18 10:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,CT,9-1-81(a),6119,42.440253399999996,-83.09955090000001,0,4.0
169940,2008-06-09 10:30:00,2008-04-18 10:00:00,0.0,USA,0.0,Responsible by Default,300.0,360.0,30.0,CT,19450901,6119,42.440253399999996,-83.09955090000001,0,4.0
169937,2008-06-09 10:30:00,2008-04-18 10:00:00,0.0,USA,0.0,Responsible by Default,300.0,360.0,30.0,CT,19450901,6119,42.440253399999996,-83.09955090000001,0,4.0
169936,2008-06-09 10:30:00,2008-04-18 10:00:00,0.0,USA,0.0,Responsible by Default,300.0,360.0,30.0,CT,19450901,6119,42.440253399999996,-83.09955090000001,0,4.0
170248,2008-08-05 09:00:00,2008-04-23 13:00:00,0.0,USA,0.0,Responsible by Default,500.0,580.0,50.0,MI,22-2-88,48302-0419,42.343783,-83.096406,0,10.0
170622,2008-05-22 09:00:00,2008-04-23 08:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,RI,9-1-36(a),2895,42.4169329,-83.1603259,0,4.0
170356,2008-06-17 10:30:00,2008-04-23 09:50:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,NJ,9-1-104,8003,42.399761,-82.954761,0,4.0
170504,2008-06-17 13:30:00,2008-04-25 11:30:00,0.0,USA,0.0,Responsible by Determination,200.0,250.0,20.0,MI,22-2-88,5817,42.4155316,-82.9258425,0,4.0
171095,2008-05-19 10:30:00,2008-04-29 11:45:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,NJ,22-2-88,8003,42.4114569,-83.1867788,0,4.0
173208,2008-09-30 13:30:00,2008-05-01 13:00:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,CT,9-1-110(a),6002,42.383459,-83.18889200000001,0,4.0
172206,2008-07-22 15:00:00,2008-05-05 13:15:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),4811,42.348465000000004,-83.21692890000001,0,4.0
172428,2008-06-09 13:30:00,2008-05-08 12:15:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,MI,22-2-61,4431,42.418984,-83.05846,0,4.0
172844,2008-06-04 10:30:00,2008-05-09 11:45:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,VT,22-2-88,5033,42.4120243,-83.2643714,0,4.0
173231,2008-07-09 09:00:00,2008-05-13 09:20:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NJ,9-1-81(a),7869,42.374590000000005,-83.100765,0,4.0
173232,2008-07-09 09:00:00,2008-05-13 09:25:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NJ,9-1-36(a),7869,42.374590000000005,-83.100765,0,4.0
174267,2008-06-26 09:00:00,2008-05-15 09:50:00,0.0,USA,0.0,Responsible by Default,500.0,580.0,50.0,NJ,22-2-88,7731,42.3306619,-83.121167,0,4.0
174732,2008-07-16 15:00:00,2008-05-19 09:45:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NJ,9-1-36(a),8086,42.3847905,-83.0141891,0,4.0
174735,2008-07-16 15:00:00,2008-05-19 09:50:00,0.0,USA,0.0,Responsible by Default,300.0,360.0,30.0,NJ,9-1-43(a) - (Dwellin,7076,42.3847905,-83.0141891,0,4.0
173659,2008-06-04 15:00:00,2008-05-21 13:00:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,NJ,22-2-88,7302,42.421559,-83.228925,0,4.0
174458,2008-09-09 09:00:00,2008-05-27 13:40:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,NJ,22-2-88,8003,42.369104,-83.16705390000001,0,4.0
175067,2008-06-25 15:00:00,2008-05-28 11:45:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,NJ,22-2-88,7304,42.43176,-83.252619,0,4.0
175659,2008-09-25 15:00:00,2008-06-02 11:20:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),4820,42.401176799999995,-83.1369387,0,4.0
176130,2008-06-25 15:00:00,2008-06-06 11:15:00,0.0,USA,0.0,Responsible by Default,2500.0,2780.0,250.0,NJ,22-2-88,8003,42.4240669,-83.23878570000001,0,4.0
177164,2008-07-29 10:30:00,2008-06-11 12:05:00,0.0,USA,0.0,Responsible by Default,2500.0,2780.0,250.0,NJ,22-2-88,8003,42.3740006,-83.1815589,1,4.0
177168,2008-08-07 13:30:00,2008-06-11 12:05:00,0.0,USA,0.0,Responsible by Admission,50.0,80.0,0.0,NJ,9-1-104,8003,42.3740006,-83.1815589,0,4.0
177377,2008-08-04 13:30:00,2008-06-11 10:00:00,0.0,USA,0.0,Responsible by Admission,50.0,80.0,0.0,CA,9-1-104,981607,42.39665,-83.1834329,0,6.0
176868,2008-09-08 09:00:00,2008-06-12 13:40:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,NJ,9-1-110(a),8003,42.356701,-83.223156,0,4.0
176869,2008-09-08 09:00:00,2008-06-12 13:40:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,NJ,9-1-110(a),8003,42.356701,-83.223156,0,4.0
176866,2008-09-08 09:00:00,2008-06-12 13:40:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,NJ,9-1-104,8003,42.356701,-83.223156,0,4.0
177703,2008-09-03 13:30:00,2008-06-13 11:25:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,NJ,9-1-104,8003,42.4102249,-82.97715500000001,0,4.0
178554,2008-09-10 13:30:00,2008-06-13 10:30:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,NJ,9-1-104,7306,42.418440999999994,-82.97245799999999,0,4.0
177845,2008-07-09 09:00:00,2008-06-13 10:30:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,NJ,22-2-88,7306,42.418440999999994,-82.97245799999999,0,4.0
177816,2008-09-09 13:30:00,2008-06-16 13:10:00,0.0,USA,0.0,Responsible by Admission,50.0,80.0,0.0,CA,9-1-104,0,42.416222999999995,-83.265091,0,1.0
177903,2008-07-31 10:30:00,2008-06-16 12:30:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,MI,9-1-104,48213-3649,42.428559,-83.21078100000001,0,10.0
178141,2008-07-07 15:00:00,2008-06-19 11:30:00,0.0,USA,0.0,Responsible by Admission,1000.0,1030.0,0.0,MA,22-2-88,2116,42.4097724,-83.1944194,0,4.0
178867,2008-07-15 13:30:00,2008-06-23 13:35:00,0.0,USA,0.0,Responsible by Default,1000.0,1130.0,100.0,MI,22-2-88,7427,42.3645201,-83.094008,0,4.0
179681,2008-11-18 13:30:00,2008-07-01 08:50:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,NJ,9-1-104,8003,42.399305,-83.155579,0,4.0
179679,2008-09-09 10:30:00,2008-07-01 08:50:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,NJ,22-2-88,8003,42.399305,-83.155579,0,4.0
179311,2008-08-06 10:30:00,2008-07-02 09:00:00,0.0,USA,0.0,Responsible by Default,1000.0,1130.0,100.0,MI,22-2-88,482224,42.425746999999994,-83.253564,0,6.0
179899,2008-08-28 09:00:00,2008-07-03 09:50:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,ON,9-1-110(a),831,42.42008,-82.947793,0,3.0
179897,2008-08-28 09:00:00,2008-07-03 09:50:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,ON,9-1-110(a),N8N3N1,42.42008,-82.947793,0,6.0
179650,2008-07-29 13:30:00,2008-07-07 10:50:00,0.0,USA,0.0,Responsible by Default,10000.0,11030.0,1000.0,MI,22-2-88,48025-0431,42.400176,-82.929013,0,10.0
180140,2008-08-07 10:30:00,2008-07-08 10:50:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,MI,22-2-88,48182-1391,42.440022,-83.002712,0,10.0
180541,2008-07-31 09:00:00,2008-07-09 03:00:00,0.0,USA,0.0,Responsible by Default,125.0,167.5,12.5,NJ,9-1-104,7079,42.432204,-83.210308,0,4.0
180228,2008-09-23 09:00:00,2008-07-10 13:55:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),48315-5533,42.382163,-83.123198,0,10.0
180229,2008-09-23 09:00:00,2008-07-10 13:55:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),48315-5533,42.382163,-83.123198,0,10.0
181185,2008-08-11 13:30:00,2008-07-11 10:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NJ,9-1-36(a),7052,42.4310636,-83.049328,0,4.0
181059,2008-09-23 10:30:00,2008-07-14 13:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),48124-2240,42.353938,-83.156023,0,10.0
181061,2008-09-23 10:30:00,2008-07-14 13:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),48124-2240,42.353938,-83.156023,0,10.0
